Match_ID,Season,Match_Date,Opponent,Venue,Home_Away,Innings,Batting_Position,Runs,Balls,Fours,Sixes,Strike_Rate,Dismissal,Catches,Wickets,Result,Player_of_the_Match,Boundary_Runs,Running_Runs,Performance
102683,2012,2013-01-14,LSG,Dharamsala,Home,1,6,33,45,0,3,73.33333333333333,Stumped,0,0,Loss,Yes,18,15,Good
102684,2024,2016-09-13,MI,Chennai,Home,1,4,24,4,2,0,600.0,LBW,3,3,Loss,Yes,8,16,Low
102685,2015,2023-01-12,DC,Mumbai,Away,1,2,34,11,5,2,309.09090909090907,LBW,0,2,Win,Yes,32,2,Good
102686,2008,2025-11-09,KKR,Lucknow,Home,2,7,63,46,5,0,136.95652173913044,Bowled,4,4,Win,No,20,43,Half Century
102687,2020,2020-07-29,MI,Mumbai,Home,1,6,24,54,0,2,44.44444444444444,Stumped,3,0,Win,No,12,12,Low
102688,2010,2013-06-28,PBKS,Kolkata,Home,1,6,26,32,6,1,81.25,Run Out,0,2,Loss,No,30,0,Low
102689,2012,2025-12-22,DC,Lucknow,Home,2,3,52,65,12,3,80.0,Bowled,3,3,Loss,Yes,66,0,Half Century
102690,2025,2025-04-14,RR,Lucknow,Home,2,6,30,25,3,0,120.0,Hit Wicket,3,4,Win,No,12,18,Good
102691,2025,2017-07-10,DC,Chennai,Home,2,7,33,66,0,2,50.0,Stumped,4,5,Win,No,12,21,Good
102692,2008,2015-05-12,CSK,Lucknow,Home,1,1,39,28,7,3,139.28571428571428,Run Out,0,1,Loss,No,46,0,Good
102693,2016,2018-11-06,DC,Dharamsala,Home,2,6,10,10,1,0,100.0,LBW,1,0,Loss,No,4,6,Low
102694,2024,2017-03-07,RR,Ahmedabad,Home,2,4,39,62,4,6,62.903225806451616,Run Out,4,2,Win,No,52,0,Good
102695,2012,2013-03-18,SRH,Hyderabad,Home,1,5,58,38,4,1,152.63157894736844,Not Out,0,1,Win,Yes,22,36,Half Century
102696,2021,2019-11-20,DC,Lucknow,Home,1,2,3,46,0,0,6.521739130434782,Hit Wicket,2,0,Loss,Yes,0,3,Low
102697,2020,2008-09-14,KKR,Hyderabad,Away,1,3,55,62,11,6,88.70967741935483,Bowled,4,3,Win,No,80,0,Half Century
102698,2014,2017-04-10,GT,Lucknow,Home,1,1,31,59,5,1,52.54237288135594,LBW,4,2,Win,No,26,5,Good
102699,2020,2014-04-19,KKR,Dharamsala,Home,2,5,37,79,9,6,46.835443037974684,Bowled,1,2,Loss,Yes,72,0,Good
102700,2024,2022-12-14,LSG,Jaipur,Home,1,3,49,24,9,8,204.16666666666666,Caught,1,3,Win,No,84,0,Good
102701,2023,2024-06-09,PBKS,Ahmedabad,Away,1,7,32,35,7,3,91.42857142857143,Not Out,2,0,Loss,No,46,0,Good
102702,2025,2009-10-25,PBKS,Jaipur,Away,2,5,20,44,4,3,45.45454545454545,Caught,1,3,Win,Yes,34,0,Low
102703,2016,2008-10-08,RR,Ahmedabad,Home,1,3,0,52,0,0,0.0,Stumped,0,4,Loss,No,0,0,Low
102704,2021,2022-04-24,PBKS,Kolkata,Home,2,6,23,61,5,1,37.704918032786885,Stumped,4,0,Loss,Yes,26,0,Low
102705,2021,2021-03-21,CSK,Hyderabad,Away,2,1,19,65,1,2,29.230769230769234,Not Out,0,0,Loss,No,16,3,Low
102706,2025,2024-04-22,SRH,Ahmedabad,Home,1,5,38,19,6,2,200.0,Not Out,1,3,Win,Yes,36,2,Good
102707,2013,2019-04-19,LSG,Dharamsala,Away,2,6,32,22,1,4,145.45454545454547,Caught,0,3,Loss,No,28,4,Good
102708,2019,2012-08-18,GT,Kolkata,Home,2,1,89,36,6,7,247.22222222222223,LBW,1,3,Loss,No,66,23,Half Century
102709,2008,2019-05-10,CSK,Hyderabad,Away,1,1,0,33,0,0,0.0,Caught,2,5,Loss,Yes,0,0,Low
102710,2022,2016-08-01,SRH,Bengaluru,Home,1,3,20,31,0,0,64.51612903225806,Run Out,3,5,Loss,Yes,0,20,Low
102711,2021,2020-01-19,KKR,Chennai,Away,1,5,63,40,8,4,157.5,Hit Wicket,3,4,Loss,Yes,56,7,Half Century
102712,2023,2023-10-06,DC,Hyderabad,Away,2,5,76,42,8,7,180.95238095238096,Hit Wicket,2,5,Win,No,74,2,Half Century
102713,2010,2009-08-21,RR,Kolkata,Home,2,1,17,46,3,2,36.95652173913043,Bowled,3,3,Loss,Yes,24,0,Low
102714,2011,2018-12-17,PBKS,Kolkata,Home,1,7,11,33,0,0,33.33333333333333,Caught,3,2,Loss,Yes,0,11,Low
102715,2014,2010-07-12,SRH,Hyderabad,Away,2,4,19,60,0,3,31.666666666666664,Caught,1,0,Loss,No,18,1,Low
102716,2014,2024-12-02,RR,Bengaluru,Away,1,6,55,38,2,7,144.73684210526315,Stumped,4,1,Loss,Yes,50,5,Half Century
102717,2024,2020-07-31,CSK,Ahmedabad,Away,2,6,0,60,0,0,0.0,LBW,1,0,Win,Yes,0,0,Low
102718,2020,2022-08-28,DC,Dharamsala,Home,2,2,65,41,9,6,158.53658536585365,Run Out,3,2,Win,No,72,0,Half Century
102719,2020,2018-10-11,LSG,Chennai,Home,1,1,30,27,1,2,111.11111111111111,Run Out,2,5,Win,Yes,16,14,Good
102720,2016,2008-12-15,GT,Kolkata,Home,2,7,36,18,2,6,200.0,Run Out,0,5,Loss,No,44,0,Good
102721,2020,2015-07-16,PBKS,Bengaluru,Away,2,6,33,30,2,5,110.00000000000001,Not Out,0,5,Loss,Yes,38,0,Good
102722,2018,2013-04-24,KKR,Lucknow,Away,1,1,21,10,3,0,210.0,Not Out,4,2,Win,No,12,9,Low
102723,2022,2013-04-29,KKR,Mumbai,Home,2,4,38,49,8,6,77.55102040816327,LBW,4,5,Loss,No,68,0,Good
102724,2012,2017-06-18,CSK,Jaipur,Home,2,6,11,4,1,0,275.0,Run Out,2,5,Win,No,4,7,Low
102725,2013,2022-04-07,RR,Bengaluru,Away,2,3,0,69,0,0,0.0,Stumped,1,1,Win,No,0,0,Low
102726,2025,2017-03-15,KKR,Hyderabad,Home,1,6,36,41,6,0,87.8048780487805,LBW,3,0,Loss,Yes,24,12,Good
102727,2019,2010-04-03,GT,Dharamsala,Away,1,3,60,47,15,8,127.65957446808511,Caught,4,2,Win,No,108,0,Half Century
102728,2014,2014-04-15,PBKS,Jaipur,Home,1,1,48,9,9,7,533.3333333333333,LBW,1,3,Loss,Yes,78,0,Good
102729,2020,2014-07-07,SRH,Mumbai,Away,1,7,71,20,13,5,355.0,Bowled,1,1,Loss,No,82,0,Half Century
102730,2009,2024-12-04,LSG,Mumbai,Home,2,6,20,14,2,0,142.85714285714286,Caught,4,1,Loss,Yes,8,12,Low
102731,2025,2021-10-11,PBKS,Kolkata,Away,2,1,0,39,0,0,0.0,Hit Wicket,4,3,Win,Yes,0,0,Low
102732,2008,2019-12-26,MI,Jaipur,Home,1,3,22,43,5,0,51.162790697674424,Bowled,0,4,Win,No,20,2,Low
102733,2008,2015-12-02,MI,Lucknow,Home,2,6,2,7,0,0,28.57142857142857,Hit Wicket,4,5,Win,Yes,0,2,Low
102734,2011,2025-09-28,DC,Mumbai,Home,1,1,87,53,13,9,164.1509433962264,Stumped,3,2,Win,Yes,106,0,Half Century
102735,2017,2017-12-10,GT,Hyderabad,Away,1,7,22,19,5,2,115.78947368421053,Run Out,4,4,Win,Yes,32,0,Low
102736,2022,2014-04-18,LSG,Lucknow,Away,1,4,34,75,5,4,45.33333333333333,Hit Wicket,1,0,Win,Yes,44,0,Good
102737,2015,2013-04-27,CSK,Delhi,Away,2,3,5,48,1,0,10.416666666666668,Hit Wicket,3,3,Win,Yes,4,1,Low
102738,2008,2014-09-12,RR,Bengaluru,Away,2,4,51,31,8,6,164.51612903225808,LBW,0,2,Win,No,68,0,Half Century
102739,2012,2024-07-14,RR,Kolkata,Home,2,4,37,17,2,2,217.6470588235294,LBW,4,5,Win,Yes,20,17,Good
102740,2021,2010-07-05,DC,Dharamsala,Away,1,4,31,47,7,2,65.95744680851064,Not Out,4,2,Win,No,40,0,Good
102741,2024,2012-10-13,DC,Delhi,Home,2,5,38,67,4,6,56.71641791044776,Not Out,3,1,Win,Yes,52,0,Good
102742,2008,2018-01-06,SRH,Jaipur,Away,1,4,52,79,3,2,65.82278481012658,Run Out,4,2,Loss,Yes,24,28,Half Century
102743,2012,2013-09-05,SRH,Lucknow,Home,2,2,43,11,3,4,390.90909090909093,LBW,4,0,Loss,Yes,36,7,Good
102744,2013,2025-11-12,KKR,Lucknow,Home,1,4,11,12,1,1,91.66666666666666,Not Out,0,0,Loss,No,10,1,Low
102745,2008,2011-04-16,SRH,Dharamsala,Away,1,6,0,35,0,0,0.0,Not Out,2,0,Win,Yes,0,0,Low
102746,2014,2012-06-21,DC,Mumbai,Away,2,6,45,55,7,0,81.81818181818183,Stumped,3,3,Loss,No,28,17,Good
102747,2023,2022-10-13,KKR,Bengaluru,Home,1,3,30,11,0,4,272.7272727272727,Stumped,4,1,Loss,Yes,24,6,Good
102748,2020,2008-09-11,CSK,Lucknow,Away,2,2,28,61,7,4,45.90163934426229,Bowled,1,2,Win,No,52,0,Low
102749,2014,2021-07-24,DC,Dharamsala,Home,2,4,33,18,7,3,183.33333333333331,LBW,1,3,Loss,No,46,0,Good
102750,2018,2009-05-15,KKR,Mumbai,Away,2,3,55,24,1,1,229.16666666666666,Caught,4,2,Win,No,10,45,Half Century
102751,2014,2020-03-17,DC,Dharamsala,Away,2,4,0,69,0,0,0.0,Stumped,2,0,Win,No,0,0,Low
102752,2024,2026-01-18,PBKS,Ahmedabad,Away,1,6,37,8,6,4,462.5,Not Out,1,5,Loss,Yes,48,0,Good
102753,2012,2022-10-07,MI,Chennai,Away,2,6,0,40,0,0,0.0,Not Out,3,3,Win,No,0,0,Low
102754,2014,2024-05-22,SRH,Mumbai,Home,2,7,58,74,5,9,78.37837837837837,Hit Wicket,2,5,Win,Yes,74,0,Half Century
102755,2011,2024-04-09,LSG,Jaipur,Away,1,4,38,23,0,0,165.2173913043478,Run Out,2,4,Loss,No,0,38,Good
102756,2012,2017-04-16,DC,Lucknow,Away,2,6,65,46,9,9,141.30434782608697,Not Out,3,4,Win,No,90,0,Half Century
102757,2025,2022-05-11,KKR,Chennai,Home,2,2,4,6,0,0,66.66666666666666,Stumped,2,0,Loss,Yes,0,4,Low
102758,2020,2012-05-19,RR,Mumbai,Away,1,3,25,63,2,4,39.682539682539684,Not Out,0,2,Loss,No,32,0,Low
102759,2011,2022-06-25,MI,Lucknow,Home,1,2,6,1,1,1,600.0,Run Out,2,1,Loss,No,10,0,Low
102760,2021,2016-02-19,KKR,Dharamsala,Away,1,4,4,67,0,0,5.970149253731343,Not Out,0,2,Loss,Yes,0,4,Low
102761,2018,2009-09-23,KKR,Kolkata,Away,2,6,35,27,3,3,129.62962962962962,Stumped,2,3,Loss,No,30,5,Good
102762,2022,2013-01-24,PBKS,Chennai,Away,1,2,18,43,4,3,41.86046511627907,Caught,0,2,Loss,No,34,0,Low
102763,2010,2014-01-20,MI,Ahmedabad,Away,1,1,12,10,1,2,120.0,Run Out,3,0,Loss,No,16,0,Low
102764,2020,2024-03-04,SRH,Dharamsala,Away,1,4,10,35,1,0,28.57142857142857,Hit Wicket,0,5,Win,No,4,6,Low
102765,2015,2016-07-21,SRH,Hyderabad,Home,1,6,39,7,3,3,557.1428571428571,LBW,2,4,Loss,No,30,9,Good
102766,2020,2019-04-11,DC,Jaipur,Home,2,6,54,61,8,1,88.52459016393442,Bowled,0,5,Win,No,38,16,Half Century
102767,2022,2016-12-14,PBKS,Hyderabad,Home,2,1,30,24,3,5,125.0,Bowled,1,3,Loss,No,42,0,Good
102768,2020,2023-12-14,PBKS,Delhi,Home,2,1,26,75,6,0,34.66666666666667,Run Out,2,4,Loss,Yes,24,2,Low
102769,2008,2009-09-05,SRH,Kolkata,Away,2,4,32,19,0,2,168.42105263157893,Caught,0,5,Loss,No,12,20,Good
102770,2009,2015-01-13,LSG,Mumbai,Home,1,6,24,27,5,2,88.88888888888889,Not Out,3,1,Loss,No,32,0,Low
102771,2013,2019-02-14,KKR,Dharamsala,Away,2,3,34,75,7,3,45.33333333333333,LBW,0,5,Win,No,46,0,Good
102772,2010,2012-05-19,SRH,Dharamsala,Home,2,7,13,42,2,2,30.952380952380953,Caught,1,4,Win,Yes,20,0,Low
102773,2015,2013-02-27,CSK,Kolkata,Home,1,1,20,51,2,3,39.21568627450981,Run Out,1,0,Loss,Yes,26,0,Low
102774,2019,2019-07-03,GT,Mumbai,Home,2,6,34,78,1,4,43.58974358974359,Caught,1,2,Loss,No,28,6,Good
102775,2010,2018-11-26,SRH,Jaipur,Away,2,6,24,72,5,2,33.33333333333333,Not Out,1,2,Loss,Yes,32,0,Low
102776,2021,2012-09-01,MI,Chennai,Home,1,7,27,71,6,1,38.028169014084504,LBW,1,4,Win,No,30,0,Low
102777,2024,2022-01-12,GT,Mumbai,Away,2,4,6,25,1,1,24.0,Hit Wicket,1,3,Loss,No,10,0,Low
102778,2021,2014-07-05,RR,Jaipur,Home,1,7,73,59,4,8,123.72881355932203,Caught,0,1,Loss,Yes,64,9,Half Century
102779,2024,2020-07-19,MI,Lucknow,Away,1,5,19,41,2,0,46.34146341463415,Stumped,2,5,Win,No,8,11,Low
102780,2024,2008-07-13,CSK,Bengaluru,Away,2,4,45,63,9,7,71.42857142857143,Caught,2,2,Win,No,78,0,Good
102781,2025,2025-08-10,LSG,Hyderabad,Away,1,2,53,25,4,6,212.0,LBW,1,2,Loss,No,52,1,Half Century
102782,2016,2024-12-22,SRH,Kolkata,Home,1,2,1,62,0,0,1.6129032258064515,Not Out,3,5,Win,No,0,1,Low
102783,2008,2012-05-12,DC,Ahmedabad,Away,1,3,5,27,0,0,18.51851851851852,Caught,0,2,Loss,Yes,0,5,Low
102784,2018,2022-07-02,MI,Delhi,Away,2,4,25,17,6,3,147.05882352941177,Bowled,4,0,Win,No,42,0,Low
102785,2019,2021-06-21,GT,Ahmedabad,Home,1,5,14,53,2,2,26.41509433962264,Run Out,4,0,Loss,No,20,0,Low
102786,2015,2017-01-06,SRH,Jaipur,Home,2,5,54,79,7,8,68.35443037974683,Hit Wicket,2,4,Loss,No,76,0,Half Century
102787,2019,2018-06-13,CSK,Kolkata,Home,2,2,0,79,0,0,0.0,Bowled,3,0,Loss,No,0,0,Low
102788,2016,2019-01-02,GT,Ahmedabad,Away,2,2,22,31,3,1,70.96774193548387,Not Out,1,0,Loss,No,18,4,Low
102789,2019,2016-11-23,CSK,Dharamsala,Home,1,5,36,71,7,2,50.70422535211267,Bowled,3,2,Win,Yes,40,0,Good
102790,2008,2009-08-20,RR,Dharamsala,Home,1,4,0,41,0,0,0.0,Run Out,0,5,Loss,No,0,0,Low
102791,2017,2009-01-08,RR,Dharamsala,Home,2,7,38,74,2,2,51.35135135135135,Caught,1,3,Win,Yes,20,18,Good
102792,2015,2013-11-01,MI,Hyderabad,Away,2,5,53,31,3,5,170.96774193548387,LBW,2,1,Win,No,42,11,Half Century
102793,2013,2019-08-05,KKR,Mumbai,Away,2,2,6,1,1,1,600.0,Bowled,4,4,Loss,No,10,0,Low
102794,2015,2009-05-11,GT,Ahmedabad,Home,2,1,30,75,3,3,40.0,Stumped,3,3,Loss,No,30,0,Good
102795,2018,2008-07-18,MI,Delhi,Away,1,6,22,47,1,3,46.808510638297875,Stumped,4,1,Win,Yes,22,0,Low
102796,2022,2022-01-09,DC,Chennai,Home,2,2,14,52,2,0,26.923076923076923,LBW,4,3,Loss,Yes,8,6,Low
102797,2008,2015-10-03,PBKS,Mumbai,Away,2,5,26,55,3,2,47.27272727272727,Bowled,4,1,Loss,No,24,2,Low
102798,2025,2010-04-29,LSG,Ahmedabad,Home,2,3,35,65,8,2,53.84615384615385,Hit Wicket,3,0,Win,Yes,44,0,Good
102799,2019,2012-09-07,SRH,Jaipur,Away,1,6,20,19,4,2,105.26315789473684,LBW,3,0,Win,Yes,28,0,Low
102800,2009,2017-06-18,SRH,Ahmedabad,Home,1,4,40,9,2,4,444.44444444444446,Not Out,2,0,Loss,Yes,32,8,Good
102801,2013,2019-02-20,LSG,Jaipur,Home,2,2,0,58,0,0,0.0,Caught,4,2,Win,No,0,0,Low
102802,2011,2019-01-18,DC,Bengaluru,Away,1,5,18,25,4,0,72.0,Caught,2,4,Loss,No,16,2,Low
102803,2024,2012-11-15,SRH,Lucknow,Home,2,1,21,55,3,3,38.18181818181819,Run Out,3,2,Loss,No,30,0,Low
102804,2019,2020-12-12,RR,Ahmedabad,Home,2,6,40,42,4,0,95.23809523809523,Run Out,2,0,Win,No,16,24,Good
102805,2008,2014-11-18,MI,Chennai,Away,2,3,14,69,0,0,20.28985507246377,Not Out,4,5,Loss,Yes,0,14,Low
102806,2014,2015-12-24,GT,Lucknow,Away,1,1,5,47,1,0,10.638297872340425,LBW,4,0,Win,Yes,4,1,Low
102807,2017,2010-03-20,RR,Bengaluru,Away,1,4,25,39,3,0,64.1025641025641,Caught,0,4,Loss,No,12,13,Low
102808,2020,2018-02-02,CSK,Kolkata,Away,1,1,18,3,2,3,600.0,Caught,2,5,Loss,No,26,0,Low
102809,2025,2015-01-16,MI,Lucknow,Home,2,5,31,17,0,5,182.35294117647058,Not Out,2,3,Win,No,30,1,Good
102810,2021,2022-11-08,RR,Lucknow,Home,2,4,31,29,6,1,106.89655172413792,Run Out,1,4,Win,Yes,30,1,Good
102811,2017,2016-06-07,RR,Lucknow,Home,1,7,69,63,7,5,109.52380952380953,LBW,2,0,Loss,No,58,11,Half Century
102812,2020,2024-01-18,DC,Dharamsala,Home,1,5,36,6,0,2,600.0,LBW,1,2,Loss,No,12,24,Good
102813,2013,2015-05-22,CSK,Delhi,Home,1,4,9,74,0,1,12.162162162162163,Not Out,0,1,Win,No,6,3,Low
102814,2021,2020-04-03,LSG,Mumbai,Home,1,1,18,3,1,2,600.0,Not Out,4,3,Win,No,16,2,Low
102815,2009,2010-07-25,SRH,Delhi,Away,1,1,54,34,2,5,158.8235294117647,Hit Wicket,1,3,Loss,Yes,38,16,Half Century
102816,2021,2010-09-19,KKR,Ahmedabad,Away,1,7,25,76,4,3,32.89473684210527,Hit Wicket,1,3,Loss,No,34,0,Low
102817,2017,2019-04-01,PBKS,Jaipur,Home,1,6,61,72,14,1,84.72222222222221,Caught,1,3,Loss,No,62,0,Half Century
102818,2011,2017-10-23,MI,Delhi,Home,2,1,45,49,1,4,91.83673469387756,LBW,3,2,Win,No,28,17,Good
102819,2016,2025-06-23,CSK,Jaipur,Home,2,3,30,56,2,4,53.57142857142857,LBW,4,3,Win,Yes,32,0,Good
102820,2015,2024-09-03,GT,Lucknow,Home,1,5,92,33,15,6,278.7878787878788,Hit Wicket,0,1,Win,No,96,0,Half Century
102821,2015,2021-08-15,SRH,Jaipur,Home,1,3,67,40,13,0,167.5,LBW,3,5,Loss,No,52,15,Half Century
102822,2016,2008-05-15,KKR,Hyderabad,Home,2,3,10,25,1,0,40.0,LBW,1,2,Loss,Yes,4,6,Low
102823,2025,2012-09-21,KKR,Hyderabad,Home,1,3,39,12,1,6,325.0,Hit Wicket,2,5,Win,No,40,0,Good
102824,2016,2011-04-08,RR,Chennai,Away,1,5,51,44,0,5,115.90909090909092,Not Out,4,3,Loss,Yes,30,21,Half Century
102825,2008,2018-02-18,KKR,Ahmedabad,Home,2,2,23,20,0,1,114.99999999999999,Not Out,4,5,Win,Yes,6,17,Low
102826,2012,2017-06-01,GT,Chennai,Away,2,4,44,32,3,2,137.5,Stumped,1,3,Loss,No,24,20,Good
102827,2017,2018-01-14,RR,Lucknow,Home,2,7,22,75,3,3,29.333333333333332,Not Out,3,5,Win,No,30,0,Low
102828,2016,2021-11-29,DC,Mumbai,Home,2,2,21,54,3,2,38.88888888888889,Run Out,3,5,Loss,Yes,24,0,Low
102829,2018,2013-06-14,SRH,Hyderabad,Away,1,6,38,65,3,0,58.46153846153847,Hit Wicket,0,3,Win,No,12,26,Good
102830,2022,2021-09-06,MI,Jaipur,Home,1,2,48,39,0,3,123.07692307692308,Bowled,4,4,Win,No,18,30,Good
102831,2011,2019-10-13,MI,Mumbai,Away,1,5,27,52,1,1,51.92307692307693,Hit Wicket,1,3,Win,Yes,10,17,Low
102832,2024,2020-02-24,RR,Kolkata,Home,2,5,74,15,11,4,493.33333333333337,Not Out,1,5,Win,No,68,6,Half Century
102833,2023,2013-10-24,PBKS,Mumbai,Away,2,5,36,75,6,6,48.0,Hit Wicket,0,3,Win,Yes,60,0,Good
102834,2020,2016-03-20,MI,Delhi,Away,1,7,30,5,2,3,600.0,LBW,1,5,Loss,Yes,26,4,Good
102835,2012,2015-11-07,CSK,Lucknow,Home,1,2,44,55,3,5,80.0,Caught,3,0,Loss,Yes,42,2,Good
102836,2010,2015-07-17,GT,Dharamsala,Away,1,5,18,3,3,1,600.0,Caught,4,5,Loss,No,18,0,Low
102837,2013,2017-10-10,LSG,Hyderabad,Away,1,5,60,48,13,8,125.0,Caught,3,0,Loss,Yes,100,0,Half Century
102838,2022,2013-05-13,GT,Kolkata,Home,1,7,43,68,10,7,63.23529411764706,Not Out,2,0,Win,Yes,82,0,Good
102839,2008,2021-10-24,KKR,Bengaluru,Home,1,4,55,44,6,2,125.0,Stumped,0,3,Win,No,36,19,Half Century
102840,2023,2014-09-12,LSG,Jaipur,Away,1,4,5,80,0,0,6.25,Not Out,1,1,Win,No,0,5,Low
102841,2013,2011-09-20,DC,Chennai,Home,1,3,3,74,0,0,4.054054054054054,Not Out,0,0,Loss,No,0,3,Low
102842,2019,2014-11-02,DC,Mumbai,Away,1,1,44,40,5,4,110.00000000000001,Run Out,4,3,Win,No,44,0,Good
102843,2021,2013-02-26,SRH,Hyderabad,Home,2,3,46,62,10,5,74.19354838709677,Not Out,0,5,Win,No,70,0,Good
102844,2019,2009-02-28,MI,Ahmedabad,Away,2,1,17,5,4,2,340.0,Hit Wicket,1,0,Win,Yes,28,0,Low
102845,2010,2013-05-21,RR,Dharamsala,Home,2,4,40,37,5,5,108.10810810810811,Caught,4,3,Win,Yes,50,0,Good
102846,2010,2015-04-21,SRH,Bengaluru,Home,1,2,50,80,10,3,62.5,Hit Wicket,2,1,Loss,Yes,58,0,Half Century
102847,2013,2016-11-21,MI,Dharamsala,Home,1,2,60,10,4,6,600.0,Run Out,1,3,Win,No,52,8,Half Century
102848,2009,2020-08-16,KKR,Kolkata,Home,2,1,6,1,0,1,600.0,LBW,3,0,Loss,No,6,0,Low
102849,2009,2015-10-18,CSK,Dharamsala,Away,2,7,6,4,0,0,150.0,Hit Wicket,3,2,Win,No,0,6,Low
102850,2013,2017-08-26,DC,Jaipur,Away,2,2,25,12,3,3,208.33333333333334,Caught,2,1,Win,Yes,30,0,Low
102851,2012,2024-02-05,KKR,Lucknow,Away,1,1,42,62,6,5,67.74193548387096,LBW,3,5,Win,Yes,54,0,Good
102852,2019,2018-04-17,GT,Ahmedabad,Away,1,4,34,11,4,4,309.09090909090907,Run Out,2,0,Loss,Yes,40,0,Good
102853,2012,2011-03-06,GT,Dharamsala,Away,1,5,68,45,10,8,151.11111111111111,Run Out,4,3,Win,Yes,88,0,Half Century
102854,2023,2010-09-02,RR,Mumbai,Home,1,1,54,9,4,2,600.0,LBW,2,5,Loss,No,28,26,Half Century
102855,2017,2017-08-20,GT,Kolkata,Home,2,1,0,27,0,0,0.0,Run Out,4,0,Loss,No,0,0,Low
102856,2018,2022-12-23,MI,Lucknow,Away,1,1,52,61,11,0,85.24590163934425,Stumped,2,1,Win,No,44,8,Half Century
102857,2020,2010-04-19,GT,Bengaluru,Away,1,4,47,14,1,1,335.7142857142857,Not Out,1,5,Win,Yes,10,37,Good
102858,2024,2022-06-16,CSK,Ahmedabad,Home,2,4,24,4,1,2,600.0,Hit Wicket,4,3,Loss,No,16,8,Low
102859,2008,2008-12-25,CSK,Dharamsala,Home,1,5,32,41,6,5,78.04878048780488,Hit Wicket,3,0,Loss,Yes,54,0,Good
102860,2011,2017-09-28,PBKS,Kolkata,Away,2,4,46,23,4,1,200.0,LBW,2,0,Loss,No,22,24,Good
102861,2012,2014-06-16,LSG,Chennai,Home,1,7,42,30,6,4,140.0,Run Out,0,1,Loss,No,48,0,Good
102862,2009,2013-04-29,LSG,Dharamsala,Away,2,3,32,13,5,4,246.15384615384616,Run Out,1,1,Loss,Yes,44,0,Good
102863,2010,2025-03-13,GT,Delhi,Away,2,5,18,33,1,0,54.54545454545454,Caught,2,3,Loss,Yes,4,14,Low
102864,2018,2022-10-10,PBKS,Mumbai,Home,2,6,68,28,15,10,242.85714285714283,Stumped,1,0,Loss,Yes,120,0,Half Century
102865,2011,2025-04-09,MI,Ahmedabad,Home,1,1,6,62,1,1,9.67741935483871,Not Out,3,5,Win,Yes,10,0,Low
102866,2016,2010-09-07,RR,Delhi,Away,1,3,28,63,4,3,44.44444444444444,LBW,1,1,Loss,Yes,34,0,Low
102867,2021,2025-04-27,GT,Bengaluru,Home,2,7,14,55,2,0,25.454545454545453,Caught,3,0,Loss,Yes,8,6,Low
102868,2014,2018-12-03,MI,Mumbai,Home,2,5,34,67,5,4,50.74626865671642,LBW,4,3,Win,No,44,0,Good
102869,2013,2020-12-16,MI,Jaipur,Away,2,3,14,5,1,2,280.0,Stumped,4,0,Win,No,16,0,Low
102870,2020,2019-08-18,MI,Hyderabad,Home,1,4,20,78,4,1,25.64102564102564,Caught,0,2,Loss,No,22,0,Low
102871,2009,2023-10-09,SRH,Chennai,Away,1,7,6,66,0,0,9.090909090909092,Caught,4,3,Win,Yes,0,6,Low
102872,2011,2018-08-15,RR,Dharamsala,Home,1,1,0,71,0,0,0.0,LBW,1,1,Loss,No,0,0,Low
102873,2023,2011-05-15,RR,Bengaluru,Home,2,6,66,67,13,1,98.50746268656717,Stumped,1,3,Win,No,58,8,Half Century
102874,2010,2012-07-18,PBKS,Chennai,Away,2,6,0,64,0,0,0.0,Bowled,2,1,Loss,No,0,0,Low
102875,2013,2025-11-20,CSK,Delhi,Home,1,3,12,2,3,2,600.0,LBW,3,1,Loss,Yes,24,0,Low
102876,2017,2011-07-07,RR,Bengaluru,Away,2,7,26,73,1,2,35.61643835616438,LBW,0,1,Loss,No,16,10,Low
102877,2015,2017-02-28,PBKS,Chennai,Away,1,4,15,27,1,0,55.55555555555556,Bowled,0,4,Win,Yes,4,11,Low
102878,2015,2015-06-27,CSK,Mumbai,Home,2,1,40,31,10,1,129.03225806451613,LBW,0,0,Win,No,46,0,Good
102879,2009,2012-04-16,PBKS,Hyderabad,Away,1,2,54,68,11,1,79.41176470588235,Bowled,1,1,Win,Yes,50,4,Half Century
102880,2009,2020-10-20,GT,Kolkata,Away,1,7,0,61,0,0,0.0,Bowled,4,1,Loss,Yes,0,0,Low
102881,2024,2016-03-20,LSG,Ahmedabad,Home,1,2,26,62,0,3,41.935483870967744,Run Out,4,5,Win,Yes,18,8,Low
102882,2014,2018-04-22,CSK,Jaipur,Home,2,3,27,80,1,0,33.75,Stumped,4,3,Win,Yes,4,23,Low
102883,2014,2018-04-05,PBKS,Ahmedabad,Home,2,5,46,70,3,7,65.71428571428571,Run Out,2,0,Win,No,54,0,Good
102884,2019,2015-04-27,PBKS,Bengaluru,Away,2,3,45,63,0,0,71.42857142857143,Stumped,1,2,Win,Yes,0,45,Good
102885,2016,2020-09-02,CSK,Mumbai,Home,1,1,45,72,11,3,62.5,Stumped,2,4,Loss,No,62,0,Good
102886,2023,2021-07-25,LSG,Chennai,Away,2,1,8,66,1,1,12.121212121212121,Run Out,3,1,Loss,Yes,10,0,Low
102887,2018,2013-07-24,DC,Bengaluru,Away,1,2,18,3,3,0,600.0,Caught,3,5,Win,Yes,12,6,Low
