Match_ID,Season,Match_Date,Opponent,Venue,Home_Away,Innings,Batting_Position,Runs,Balls,Fours,Sixes,Strike_Rate,Dismissal,Catches,Wickets,Result,Player_of_the_Match
102812,2020,2024-01-18,DC,Dharamsala,Home,1,5,36,6,0,2,600.0,LBW,1,2,Loss,No
102813,2013,2015-05-22,CSK,Delhi,Home,1,4,9,74,0,1,12.16,Not Out,0,1,Win,No
102814,2021,2020-04-03,LSG,Mumbai,Home,1,1,18,3,1,2,600.0,Not Out,4,3,Win,No
102815,2009,2010-07-25,SRH,Delhi,Away,1,1,54,34,2,5,158.82,Hit Wicket,1,3,Loss,Yes
102816,2021,2010-09-19,KKR,Ahmedabad,Away,1,7,25,76,4,3,32.89,Hit Wicket,1,3,Loss,No
102817,2017,2019-04-01,PBKS,Jaipur,Home,1,6,61,72,14,1,84.72,Caught,1,3,Loss,No
102818,2011,2017-10-23,MI,Delhi,Home,2,1,45,49,1,4,91.84,LBW,3,2,Win,No
102819,2016,2025-06-23,CSK,Jaipur,Home,2,3,30,56,2,4,53.57,LBW,4,3,Win,Yes
102820,2015,2024-09-03,GT,Lucknow,Home,1,5,92,33,15,6,278.79,Hit Wicket,0,1,Win,No
102821,2015,2021-08-15,SRH,Jaipur,Home,1,3,67,40,13,0,167.5,LBW,3,5,Loss,No
102822,2016,2008-05-15,KKR,Hyderabad,Home,2,3,10,25,1,0,40.0,LBW,1,2,Loss,Yes
102823,2025,2012-09-21,KKR,Hyderabad,Home,1,3,39,12,1,6,325.0,Hit Wicket,2,5,Win,No
102824,2016,2011-04-08,RR,Chennai,Away,1,5,51,44,0,5,115.91,Not Out,4,3,Loss,Yes
102825,2008,2018-02-18,KKR,Ahmedabad,Home,2,2,23,20,0,1,115.0,Not Out,4,5,Win,Yes
102826,2012,2017-06-01,GT,Chennai,Away,2,4,44,32,3,2,137.5,Stumped,1,3,Loss,No
102827,2017,2018-01-14,RR,Lucknow,Home,2,7,22,75,3,3,29.33,Not Out,3,5,Win,No
102828,2016,2021-11-29,DC,Mumbai,Home,2,2,21,54,3,2,38.89,Run Out,3,5,Loss,Yes
102829,2018,2013-06-14,SRH,Hyderabad,Away,1,6,38,65,3,0,58.46,Hit Wicket,0,3,Win,No
102830,2022,2021-09-06,MI,Jaipur,Home,1,2,48,39,0,3,123.08,Bowled,4,4,Win,No
102831,2011,2019-10-13,MI,Mumbai,Away,1,5,27,52,1,1,51.92,Hit Wicket,1,3,Win,Yes
102832,2024,2020-02-24,RR,Kolkata,Home,2,5,74,15,11,4,493.33,Not Out,1,5,Win,No
102833,2023,2013-10-24,PBKS,Mumbai,Away,2,5,36,75,6,6,48.0,Hit Wicket,0,3,Win,Yes
102834,2020,2016-03-20,MI,Delhi,Away,1,7,30,5,2,3,600.0,LBW,1,5,Loss,Yes
102835,2012,2015-11-07,CSK,Lucknow,Home,1,2,44,55,3,5,80.0,Caught,3,0,Loss,Yes
102836,2010,2015-07-17,GT,Dharamsala,Away,1,5,18,3,3,1,600.0,Caught,4,5,Loss,No
102837,2013,2017-10-10,LSG,Hyderabad,Away,1,5,60,48,13,8,125.0,Caught,3,0,Loss,Yes
102838,2022,2013-05-13,GT,Kolkata,Home,1,7,43,68,10,7,63.24,Not Out,2,0,Win,Yes
102839,2008,2021-10-24,KKR,Bengaluru,Home,1,4,55,44,6,2,125.0,Stumped,0,3,Win,No
102840,2023,2014-09-12,LSG,Jaipur,Away,1,4,5,80,0,0,6.25,Not Out,1,1,Win,No
102841,2013,2011-09-20,DC,Chennai,Home,1,3,3,74,0,0,4.05,Not Out,0,0,Loss,No
102842,2019,2014-11-02,DC,Mumbai,Away,1,1,44,40,5,4,110.0,Run Out,4,3,Win,No
102843,2021,2013-02-26,SRH,Hyderabad,Home,2,3,46,62,10,5,74.19,Not Out,0,5,Win,No
102844,2019,2009-02-28,MI,Ahmedabad,Away,2,1,17,5,4,2,340.0,Hit Wicket,1,0,Win,Yes
102845,2010,2013-05-21,RR,Dharamsala,Home,2,4,40,37,5,5,108.11,Caught,4,3,Win,Yes
102846,2010,2015-04-21,SRH,Bengaluru,Home,1,2,50,80,10,3,62.5,Hit Wicket,2,1,Loss,Yes
102847,2013,2016-11-21,MI,Dharamsala,Home,1,2,60,10,4,6,600.0,Run Out,1,3,Win,No
102848,2009,2020-08-16,KKR,Kolkata,Home,2,1,6,1,0,1,600.0,LBW,3,0,Loss,No
102849,2009,2015-10-18,CSK,Dharamsala,Away,2,7,6,4,0,0,150.0,Hit Wicket,3,2,Win,No
102850,2013,2017-08-26,DC,Jaipur,Away,2,2,25,12,3,3,208.33,Caught,2,1,Win,Yes
102851,2012,2024-02-05,KKR,Lucknow,Away,1,1,42,62,6,5,67.74,LBW,3,5,Win,Yes
102852,2019,2018-04-17,GT,Ahmedabad,Away,1,4,34,11,4,4,309.09,Run Out,2,0,Loss,Yes
102853,2012,2011-03-06,GT,Dharamsala,Away,1,5,68,45,10,8,151.11,Run Out,4,3,Win,Yes
102854,2023,2010-09-02,RR,Mumbai,Home,1,1,54,9,4,2,600.0,LBW,2,5,Loss,No
102855,2017,2017-08-20,GT,Kolkata,Home,2,1,0,27,0,0,0.0,Run Out,4,0,Loss,No
102856,2018,2022-12-23,MI,Lucknow,Away,1,1,52,61,11,0,85.25,Stumped,2,1,Win,No
102857,2020,2010-04-19,GT,Bengaluru,Away,1,4,47,14,1,1,335.71,Not Out,1,5,Win,Yes
102858,2024,2022-06-16,CSK,Ahmedabad,Home,2,4,24,4,1,2,600.0,Hit Wicket,4,3,Loss,No
102859,2008,2008-12-25,CSK,Dharamsala,Home,1,5,32,41,6,5,78.05,Hit Wicket,3,0,Loss,Yes
102860,2011,2017-09-28,PBKS,Kolkata,Away,2,4,46,23,4,1,200.0,LBW,2,0,Loss,No
102861,2012,2014-06-16,LSG,Chennai,Home,1,7,42,30,6,4,140.0,Run Out,0,1,Loss,No
102862,2009,2013-04-29,LSG,Dharamsala,Away,2,3,32,13,5,4,246.15,Run Out,1,1,Loss,Yes
102863,2010,2025-03-13,GT,Delhi,Away,2,5,18,33,1,0,54.55,Caught,2,3,Loss,Yes
102864,2018,2022-10-10,PBKS,Mumbai,Home,2,6,68,28,15,10,242.86,Stumped,1,0,Loss,Yes
102865,2011,2025-04-09,MI,Ahmedabad,Home,1,1,6,62,1,1,9.68,Not Out,3,5,Win,Yes
102866,2016,2010-09-07,RR,Delhi,Away,1,3,28,63,4,3,44.44,LBW,1,1,Loss,Yes
102867,2021,2025-04-27,GT,Bengaluru,Home,2,7,14,55,2,0,25.45,Caught,3,0,Loss,Yes
102868,2014,2018-12-03,MI,Mumbai,Home,2,5,34,67,5,4,50.75,LBW,4,3,Win,No
102869,2013,2020-12-16,MI,Jaipur,Away,2,3,14,5,1,2,280.0,Stumped,4,0,Win,No
102870,2020,2019-08-18,MI,Hyderabad,Home,1,4,20,78,4,1,25.64,Caught,0,2,Loss,No
102871,2009,2023-10-09,SRH,Chennai,Away,1,7,6,66,0,0,9.09,Caught,4,3,Win,Yes
102872,2011,2018-08-15,RR,Dharamsala,Home,1,1,0,71,0,0,0.0,LBW,1,1,Loss,No
102873,2023,2011-05-15,RR,Bengaluru,Home,2,6,66,67,13,1,98.51,Stumped,1,3,Win,No
102874,2010,2012-07-18,PBKS,Chennai,Away,2,6,0,64,0,0,0.0,Bowled,2,1,Loss,No
102875,2013,2025-11-20,CSK,Delhi,Home,1,3,12,2,3,2,600.0,LBW,3,1,Loss,Yes
102876,2017,2011-07-07,RR,Bengaluru,Away,2,7,26,73,1,2,35.62,LBW,0,1,Loss,No
102877,2015,2017-02-28,PBKS,Chennai,Away,1,4,15,27,1,0,55.56,Bowled,0,4,Win,Yes
102878,2015,2015-06-27,CSK,Mumbai,Home,2,1,40,31,10,1,129.03,LBW,0,0,Win,No
102879,2009,2012-04-16,PBKS,Hyderabad,Away,1,2,54,68,11,1,79.41,Bowled,1,1,Win,Yes
102880,2009,2020-10-20,GT,Kolkata,Away,1,7,0,61,0,0,0.0,Bowled,4,1,Loss,Yes
102881,2024,2016-03-20,LSG,Ahmedabad,Home,1,2,26,62,0,3,41.94,Run Out,4,5,Win,Yes
102882,2014,2018-04-22,CSK,Jaipur,Home,2,3,27,80,1,0,33.75,Stumped,4,3,Win,Yes
102883,2014,2018-04-05,PBKS,Ahmedabad,Home,2,5,46,70,3,7,65.71,Run Out,2,0,Win,No
102884,2019,2015-04-27,PBKS,Bengaluru,Away,2,3,45,63,0,0,71.43,Stumped,1,2,Win,Yes
102885,2016,2020-09-02,CSK,Mumbai,Home,1,1,45,72,11,3,62.5,Stumped,2,4,Loss,No
102886,2023,2021-07-25,LSG,Chennai,Away,2,1,8,66,1,1,12.12,Run Out,3,1,Loss,Yes
102887,2018,2013-07-24,DC,Bengaluru,Away,1,2,18,3,3,0,600.0,Caught,3,5,Win,Yes
102888,2021,2023-12-05,CSK,Mumbai,Away,2,2,50,44,11,3,113.64,Bowled,4,0,Win,Yes
102889,2016,2023-08-30,MI,Kolkata,Away,1,6,0,64,0,0,0.0,Caught,4,3,Loss,Yes
102890,2025,2021-04-27,KKR,Bengaluru,Home,1,2,0,37,0,0,0.0,Run Out,3,0,Win,No
102891,2022,2023-11-01,PBKS,Chennai,Away,2,1,0,56,0,0,0.0,LBW,2,2,Win,Yes
102892,2018,2024-05-13,DC,Hyderabad,Away,1,2,16,80,0,0,20.0,Not Out,3,0,Loss,No
102893,2025,2023-02-17,MI,Kolkata,Away,2,5,95,42,3,9,226.19,LBW,3,4,Loss,No
102894,2018,2024-02-01,GT,Lucknow,Home,2,3,39,58,4,2,67.24,Caught,0,1,Loss,Yes
102895,2019,2023-10-13,RR,Hyderabad,Away,2,6,73,36,1,1,202.78,Hit Wicket,3,5,Loss,Yes
102896,2009,2008-10-31,CSK,Kolkata,Away,1,6,37,11,4,6,336.36,Run Out,2,0,Loss,Yes
102897,2010,2014-01-04,PBKS,Hyderabad,Away,1,1,32,40,0,0,80.0,LBW,2,0,Loss,No
102898,2019,2013-12-11,GT,Hyderabad,Home,2,3,34,38,8,3,89.47,Caught,1,2,Loss,Yes
102899,2017,2017-03-08,SRH,Chennai,Away,2,5,26,57,1,4,45.61,Stumped,3,0,Win,Yes
102900,2024,2010-10-23,KKR,Mumbai,Away,1,1,39,46,2,5,84.78,LBW,2,5,Loss,Yes
102901,2017,2013-09-07,CSK,Jaipur,Home,2,6,69,57,2,7,121.05,Stumped,0,2,Loss,No
102902,2023,2025-06-25,SRH,Kolkata,Home,2,1,0,6,0,0,0.0,Run Out,1,5,Loss,Yes
102903,2013,2016-06-02,PBKS,Hyderabad,Home,2,3,0,53,0,0,0.0,Hit Wicket,3,4,Win,No
102904,2017,2010-03-07,LSG,Kolkata,Home,1,6,31,66,1,0,46.97,LBW,3,1,Loss,No
102905,2013,2025-10-25,GT,Jaipur,Home,2,5,50,35,8,4,142.86,Run Out,0,0,Loss,No
102906,2020,2013-07-23,KKR,Delhi,Away,2,4,25,72,0,3,34.72,Run Out,3,1,Loss,No
102907,2014,2018-06-14,LSG,Bengaluru,Away,1,4,33,32,1,4,103.12,Run Out,4,0,Win,No
102908,2017,2018-03-14,SRH,Ahmedabad,Away,1,1,47,55,11,6,85.45,Not Out,4,0,Win,No
102909,2013,2016-10-30,PBKS,Chennai,Away,1,4,18,74,0,3,24.32,Not Out,4,3,Loss,No
102910,2022,2015-06-10,CSK,Bengaluru,Away,2,6,9,56,2,0,16.07,Run Out,4,5,Win,No
102911,2016,2025-11-26,GT,Ahmedabad,Away,1,3,32,15,7,3,213.33,Stumped,1,0,Win,No
102912,2019,2014-08-15,PBKS,Dharamsala,Away,2,3,30,5,5,3,600.0,Stumped,1,2,Win,No
102913,2016,2014-04-15,LSG,Delhi,Away,1,2,31,44,7,3,70.45,Hit Wicket,3,5,Loss,No
102914,2013,2008-05-14,RR,Bengaluru,Away,2,6,0,28,0,0,0.0,Bowled,3,1,Win,No
102915,2020,2021-02-13,RR,Lucknow,Away,2,7,48,8,4,2,600.0,Caught,3,5,Win,No
102916,2021,2021-12-24,LSG,Bengaluru,Home,2,2,25,60,3,2,41.67,Bowled,4,2,Loss,Yes
102917,2009,2019-02-08,SRH,Mumbai,Away,2,2,39,46,7,5,84.78,Run Out,2,4,Win,No
102918,2017,2020-12-13,CSK,Dharamsala,Home,1,3,60,50,6,10,120.0,Hit Wicket,4,3,Loss,Yes
102919,2018,2021-12-01,KKR,Jaipur,Home,2,1,28,13,6,4,215.38,Not Out,4,3,Win,Yes
102920,2009,2019-01-08,MI,Bengaluru,Home,1,7,40,26,3,6,153.85,Bowled,2,5,Win,No
102921,2017,2013-06-29,KKR,Hyderabad,Home,2,6,27,36,0,0,75.0,Not Out,3,5,Win,Yes
102922,2013,2021-02-17,PBKS,Hyderabad,Away,2,2,28,6,3,0,466.67,Not Out,4,0,Win,No
102923,2021,2016-04-22,RR,Mumbai,Home,2,4,49,19,3,0,257.89,Stumped,4,2,Loss,No
102924,2012,2013-02-27,PBKS,Kolkata,Home,2,2,37,62,5,6,59.68,Run Out,2,5,Win,No
102925,2023,2013-09-15,PBKS,Lucknow,Away,1,6,34,7,2,3,485.71,Run Out,1,3,Win,Yes
102926,2020,2011-11-06,RR,Bengaluru,Away,1,5,31,46,3,1,67.39,LBW,3,3,Loss,Yes
102927,2022,2011-07-08,SRH,Lucknow,Away,1,7,21,63,4,2,33.33,Hit Wicket,0,4,Loss,No
102928,2013,2019-08-27,GT,Ahmedabad,Away,1,1,26,64,6,4,40.62,LBW,4,3,Win,No
102929,2020,2024-02-09,KKR,Dharamsala,Away,1,4,55,80,2,4,68.75,Caught,2,0,Win,Yes
102930,2008,2014-09-14,MI,Delhi,Home,2,2,12,2,3,0,600.0,Bowled,0,4,Win,No
102931,2009,2012-05-01,SRH,Jaipur,Away,1,1,51,68,6,3,75.0,Not Out,2,2,Win,No
102932,2014,2009-09-16,CSK,Bengaluru,Home,1,4,26,42,4,2,61.9,Caught,3,2,Win,No
102933,2009,2023-11-14,MI,Mumbai,Away,2,7,26,36,3,2,72.22,Bowled,0,3,Win,Yes
102934,2011,2024-02-14,GT,Kolkata,Away,1,1,31,28,3,4,110.71,Caught,0,3,Loss,Yes
102935,2021,2011-10-21,CSK,Lucknow,Home,1,1,66,21,8,0,314.29,Not Out,3,0,Loss,No
102936,2016,2023-10-29,SRH,Hyderabad,Home,2,2,24,22,5,2,109.09,Not Out,2,0,Win,No
102937,2023,2010-03-02,CSK,Lucknow,Home,1,1,30,5,1,2,600.0,Not Out,1,5,Loss,No
102938,2009,2011-09-07,GT,Hyderabad,Home,1,4,29,36,7,3,80.56,Hit Wicket,3,4,Loss,No
102939,2024,2015-10-01,SRH,Chennai,Away,2,7,10,61,0,0,16.39,Hit Wicket,3,2,Win,No
102940,2016,2023-03-01,LSG,Hyderabad,Home,2,2,68,63,10,4,107.94,Hit Wicket,4,0,Loss,Yes
102941,2011,2015-01-10,LSG,Lucknow,Home,2,6,88,49,0,1,179.59,LBW,3,4,Loss,Yes
102942,2025,2012-02-12,SRH,Ahmedabad,Away,2,1,54,42,0,4,128.57,LBW,2,2,Win,No
102943,2012,2025-02-01,SRH,Ahmedabad,Home,2,2,1,68,0,0,1.47,Stumped,0,2,Loss,Yes
102944,2021,2019-09-24,PBKS,Dharamsala,Away,1,4,26,6,2,1,433.33,LBW,0,2,Win,Yes
102945,2022,2016-11-12,LSG,Mumbai,Away,2,5,12,2,2,0,600.0,Bowled,2,3,Win,No
102946,2020,2017-07-07,CSK,Bengaluru,Away,1,1,42,33,1,7,127.27,Hit Wicket,2,0,Loss,No
102947,2008,2010-02-05,GT,Jaipur,Home,2,2,36,69,7,3,52.17,LBW,2,4,Loss,No
102948,2021,2010-08-06,LSG,Hyderabad,Away,1,2,33,62,0,3,53.23,Not Out,3,3,Win,Yes
102949,2025,2025-05-02,DC,Delhi,Home,2,2,49,34,9,2,144.12,Bowled,2,0,Loss,No
102950,2025,2013-04-11,DC,Hyderabad,Away,1,1,86,36,1,8,238.89,Stumped,4,5,Win,No
102951,2016,2014-09-21,GT,Hyderabad,Home,1,5,51,12,5,6,425.0,Run Out,0,1,Win,Yes
102952,2025,2020-05-26,MI,Chennai,Away,1,6,68,63,1,1,107.94,Stumped,1,3,Loss,Yes
102953,2022,2009-09-10,DC,Jaipur,Away,2,4,7,80,0,1,8.75,Hit Wicket,3,0,Win,No
102954,2021,2011-09-12,SRH,Jaipur,Away,2,2,71,25,12,0,284.0,Not Out,2,1,Loss,Yes
102955,2012,2009-08-27,KKR,Chennai,Away,2,1,9,36,0,1,25.0,Not Out,2,4,Loss,Yes
102956,2025,2019-06-19,CSK,Lucknow,Home,2,4,65,37,3,0,175.68,LBW,0,0,Loss,No
102957,2015,2024-04-02,DC,Bengaluru,Home,2,5,20,36,2,3,55.56,Caught,4,0,Loss,No
102958,2015,2018-11-04,RR,Dharamsala,Home,2,6,41,37,4,3,110.81,Stumped,0,4,Win,Yes
102959,2016,2018-11-01,MI,Chennai,Away,1,1,23,68,3,3,33.82,Caught,2,2,Win,No
102960,2009,2010-12-12,LSG,Jaipur,Away,1,5,28,43,4,3,65.12,Not Out,4,1,Loss,Yes
102961,2023,2015-03-11,MI,Hyderabad,Home,1,3,44,66,0,7,66.67,Bowled,2,1,Win,No
102962,2012,2020-04-27,RR,Mumbai,Away,2,2,51,48,0,1,106.25,Run Out,2,1,Win,Yes
102963,2022,2020-09-11,LSG,Ahmedabad,Away,1,1,12,2,0,2,600.0,LBW,2,5,Win,No
102964,2011,2011-02-23,MI,Bengaluru,Away,2,1,23,34,5,0,67.65,Run Out,2,2,Win,Yes
102965,2012,2018-11-25,SRH,Dharamsala,Home,1,4,0,49,0,0,0.0,Caught,4,1,Win,No
102966,2013,2012-11-11,MI,Hyderabad,Home,1,4,17,47,3,0,36.17,Bowled,0,3,Loss,Yes
102967,2014,2018-12-31,DC,Dharamsala,Away,2,4,62,79,2,9,78.48,Hit Wicket,3,1,Win,No
102968,2017,2012-12-13,SRH,Jaipur,Home,2,6,51,11,10,4,463.64,LBW,2,5,Loss,Yes
102969,2019,2009-01-02,LSG,Dharamsala,Away,2,5,53,14,3,1,378.57,Run Out,3,4,Win,Yes
102970,2009,2011-03-08,DC,Bengaluru,Away,1,6,24,20,6,1,120.0,Caught,1,1,Loss,Yes
102971,2012,2015-07-28,MI,Dharamsala,Home,2,4,37,64,4,1,57.81,Not Out,3,4,Loss,No
102972,2009,2019-07-03,KKR,Hyderabad,Home,2,5,35,21,7,2,166.67,Run Out,4,3,Win,No
102973,2024,2008-12-11,RR,Kolkata,Away,2,5,0,25,0,0,0.0,Caught,0,1,Win,Yes
102974,2017,2018-09-15,GT,Bengaluru,Away,1,2,27,47,0,4,57.45,Caught,3,5,Loss,Yes
102975,2020,2018-08-15,LSG,Chennai,Home,1,7,7,55,0,0,12.73,Bowled,3,3,Loss,Yes
102976,2017,2024-08-06,KKR,Jaipur,Home,1,5,27,70,5,2,38.57,Run Out,2,3,Win,No
102977,2012,2011-10-24,PBKS,Mumbai,Away,1,3,20,78,0,0,25.64,Not Out,1,4,Loss,No
102978,2016,2020-03-13,GT,Lucknow,Home,2,4,40,35,8,1,114.29,Not Out,2,1,Loss,No
102979,2012,2016-12-21,MI,Chennai,Home,2,6,100,28,0,6,357.14,LBW,3,5,Win,No
102980,2023,2022-07-19,PBKS,Kolkata,Home,1,4,66,68,15,8,97.06,Stumped,1,0,Loss,Yes
102981,2022,2010-09-10,KKR,Hyderabad,Away,1,6,18,3,2,2,600.0,Bowled,4,3,Loss,Yes
102982,2010,2014-08-29,KKR,Mumbai,Away,2,5,80,44,12,2,181.82,Stumped,3,2,Loss,Yes
102983,2014,2010-10-16,GT,Lucknow,Home,2,4,40,58,5,5,68.97,Bowled,3,4,Win,No
102984,2008,2018-03-05,LSG,Delhi,Away,2,4,74,33,0,1,224.24,Run Out,3,2,Loss,Yes
102985,2011,2021-10-01,GT,Lucknow,Away,2,3,28,55,5,2,50.91,Run Out,2,1,Loss,Yes
102986,2013,2021-02-19,MI,Ahmedabad,Home,1,3,44,18,11,6,244.44,Run Out,4,3,Win,Yes
102987,2018,2025-08-23,PBKS,Mumbai,Home,1,5,53,67,3,8,79.1,Bowled,4,3,Win,Yes
102988,2025,2023-03-30,LSG,Hyderabad,Home,2,6,64,20,11,10,320.0,Bowled,3,2,Loss,No
102989,2010,2009-08-25,DC,Jaipur,Away,1,6,3,48,0,0,6.25,Stumped,3,1,Loss,Yes
102990,2021,2011-07-25,GT,Kolkata,Away,2,2,6,1,1,0,600.0,Run Out,0,0,Loss,No
102991,2009,2021-06-05,SRH,Mumbai,Away,2,1,40,78,1,0,51.28,Run Out,4,0,Loss,No
102992,2017,2015-12-01,PBKS,Kolkata,Home,2,7,7,7,0,1,100.0,Bowled,2,4,Loss,No
102993,2013,2008-05-22,RR,Chennai,Home,2,1,20,44,4,3,45.45,Hit Wicket,1,5,Win,Yes
102994,2011,2017-07-12,SRH,Jaipur,Away,2,1,11,73,0,0,15.07,Hit Wicket,3,5,Win,Yes
102995,2023,2010-05-21,DC,Delhi,Home,2,4,1,19,0,0,5.26,Hit Wicket,1,1,Loss,Yes
102996,2017,2021-03-13,PBKS,Hyderabad,Away,2,1,77,18,13,10,427.78,Bowled,2,5,Loss,No
102997,2023,2023-05-14,PBKS,Mumbai,Home,2,5,61,53,11,3,115.09,LBW,4,5,Loss,No
102998,2018,2020-12-09,KKR,Bengaluru,Away,1,6,37,9,5,2,411.11,Hit Wicket,4,1,Win,Yes
102999,2011,2017-04-02,PBKS,Kolkata,Home,2,3,0,32,0,0,0.0,Bowled,2,5,Win,Yes
103000,2017,2016-01-13,GT,Lucknow,Away,1,4,0,64,0,0,0.0,LBW,3,2,Loss,No
103001,2023,2011-09-01,LSG,Kolkata,Away,1,1,32,14,7,5,228.57,Not Out,0,5,Loss,No
103002,2017,2012-03-11,LSG,Chennai,Home,1,1,33,9,6,5,366.67,Not Out,1,2,Win,No
103003,2019,2019-08-23,RR,Dharamsala,Away,1,1,42,7,2,4,600.0,LBW,4,4,Loss,No
103004,2010,2016-05-28,LSG,Delhi,Home,1,1,26,34,5,2,76.47,Hit Wicket,2,3,Win,No
103005,2014,2014-03-30,PBKS,Bengaluru,Away,2,5,24,4,6,1,600.0,Not Out,1,0,Loss,Yes
103006,2018,2018-05-20,LSG,Delhi,Away,1,6,34,80,0,5,42.5,Bowled,1,3,Win,Yes
103007,2011,2009-11-23,KKR,Hyderabad,Away,2,7,61,20,2,5,305.0,Not Out,2,2,Win,No
103008,2022,2009-06-16,GT,Bengaluru,Away,1,6,24,4,3,0,600.0,Stumped,2,4,Loss,Yes
103009,2020,2023-04-18,DC,Chennai,Away,2,3,42,52,10,3,80.77,Bowled,3,1,Win,No
103010,2024,2009-06-22,PBKS,Ahmedabad,Home,2,5,50,62,8,3,80.65,Run Out,4,3,Loss,Yes
103011,2014,2022-03-17,SRH,Kolkata,Away,1,1,48,73,4,5,65.75,Not Out,2,2,Loss,No
103012,2012,2020-02-14,KKR,Hyderabad,Home,2,1,0,78,0,0,0.0,Not Out,2,3,Loss,Yes
103013,2023,2014-09-01,GT,Lucknow,Away,2,6,22,13,1,1,169.23,Not Out,0,1,Win,Yes
103014,2014,2022-09-04,PBKS,Ahmedabad,Away,2,7,50,50,1,6,100.0,Run Out,0,5,Loss,Yes
103015,2012,2010-10-27,MI,Bengaluru,Home,1,1,11,22,2,1,50.0,LBW,3,4,Win,Yes
103016,2018,2013-05-24,LSG,Bengaluru,Away,1,3,35,25,1,4,140.0,Run Out,0,5,Loss,Yes
103017,2013,2024-09-02,LSG,Ahmedabad,Home,2,5,25,64,3,1,39.06,LBW,3,1,Win,Yes
103018,2010,2025-01-17,RR,Chennai,Away,2,4,76,27,15,2,281.48,Run Out,0,5,Win,Yes
103019,2017,2022-11-24,PBKS,Delhi,Away,2,7,11,15,2,1,73.33,Bowled,4,2,Loss,Yes
103020,2025,2014-07-12,MI,Dharamsala,Home,1,7,19,64,3,0,29.69,Stumped,3,2,Loss,No
103021,2008,2022-10-22,GT,Bengaluru,Away,2,1,45,15,1,1,300.0,Run Out,1,0,Win,Yes
103022,2023,2016-04-05,CSK,Delhi,Away,2,4,27,48,3,3,56.25,Stumped,4,0,Loss,No
103023,2008,2010-05-13,RR,Bengaluru,Away,2,6,34,31,1,0,109.68,LBW,3,1,Loss,No
103024,2017,2018-08-24,RR,Hyderabad,Away,2,5,36,47,7,1,76.6,Run Out,1,5,Loss,Yes
103025,2009,2015-11-13,MI,Hyderabad,Away,2,5,71,79,4,3,89.87,Hit Wicket,0,1,Loss,Yes
103026,2011,2015-04-06,GT,Bengaluru,Away,2,7,39,13,6,6,300.0,Bowled,1,2,Win,No
103027,2014,2025-09-13,PBKS,Chennai,Home,2,1,32,63,6,1,50.79,Caught,1,4,Loss,Yes
103028,2023,2010-10-18,MI,Hyderabad,Away,2,4,26,16,3,4,162.5,Caught,1,0,Loss,Yes
103029,2016,2010-12-14,CSK,Ahmedabad,Away,2,1,9,57,0,1,15.79,Stumped,3,3,Win,No
103030,2016,2022-02-09,SRH,Mumbai,Home,2,5,14,20,1,0,70.0,Stumped,3,4,Loss,No
103031,2025,2019-09-13,LSG,Chennai,Away,1,3,5,28,1,0,17.86,Stumped,3,1,Win,Yes
103032,2009,2021-01-28,GT,Mumbai,Away,1,1,43,33,7,5,130.3,Hit Wicket,2,4,Win,Yes
103033,2020,2018-06-10,KKR,Mumbai,Home,1,2,7,42,0,1,16.67,LBW,4,0,Loss,No
103034,2011,2022-08-31,DC,Ahmedabad,Home,1,6,60,54,10,0,111.11,Stumped,2,4,Win,Yes
103035,2019,2021-01-29,SRH,Kolkata,Away,1,5,48,69,10,1,69.57,Stumped,0,2,Win,No
103036,2008,2008-11-19,PBKS,Ahmedabad,Home,1,3,43,39,6,4,110.26,Hit Wicket,4,2,Loss,Yes
103037,2018,2010-07-01,DC,Dharamsala,Away,1,4,6,20,0,0,30.0,Caught,1,4,Loss,Yes
103038,2021,2020-01-07,CSK,Delhi,Away,1,1,35,11,6,5,318.18,Run Out,3,3,Loss,Yes
103039,2016,2011-12-15,MI,Hyderabad,Away,1,6,29,7,5,4,414.29,LBW,2,1,Loss,No
103040,2018,2024-01-13,GT,Chennai,Away,2,1,6,1,0,0,600.0,Caught,1,0,Loss,Yes
103041,2022,2016-02-03,LSG,Dharamsala,Away,2,4,39,23,9,2,169.57,Stumped,3,5,Win,No
103042,2019,2019-08-24,DC,Chennai,Away,2,7,1,10,0,0,10.0,Bowled,1,0,Win,No
103043,2012,2011-07-19,GT,Ahmedabad,Away,2,2,6,8,0,1,75.0,Stumped,1,4,Loss,No
103044,2014,2023-11-12,PBKS,Delhi,Home,1,1,29,12,3,4,241.67,LBW,0,5,Loss,No
103045,2020,2021-10-18,PBKS,Mumbai,Away,2,2,41,14,5,2,292.86,LBW,1,1,Win,Yes
103046,2023,2013-09-23,CSK,Ahmedabad,Away,2,2,61,22,10,2,277.27,Bowled,1,5,Loss,Yes
103047,2011,2024-11-11,DC,Dharamsala,Away,2,1,46,62,5,6,74.19,Bowled,4,1,Win,No
103048,2008,2008-07-27,SRH,Delhi,Away,2,5,0,42,0,0,0.0,Caught,1,4,Loss,Yes
103049,2024,2016-10-18,KKR,Jaipur,Away,1,7,22,67,1,3,32.84,Stumped,3,0,Loss,No
103050,2014,2016-10-30,MI,Lucknow,Home,1,4,40,48,5,4,83.33,Hit Wicket,1,1,Win,Yes
103051,2021,2018-08-13,RR,Bengaluru,Home,1,7,5,11,1,0,45.45,Hit Wicket,2,1,Loss,No
103052,2023,2015-11-12,SRH,Lucknow,Away,2,5,66,28,15,1,235.71,Caught,3,1,Win,No
